App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Intellijoy Early Learning Academy,FAMILY,4.3,160,68608.0,50000,Free,0.0,Everyone,Education;Education,"June 18, 2018",3.4.0,Varies with device
Dr. Panda Town: Vacation,FAMILY,3.8,10366,79872.0,1000000,Free,0.0,Everyone,Education;Pretend Play,"July 24, 2018",1.2.1,4.1 and up
Leo and Tig,FAMILY,4.5,47644,27648.0,1000000,Free,0.0,Everyone,Adventure;Action & Adventure,"May 31, 2018",10.180530,4.0.3 and up
School of Dragons,FAMILY,4.1,530792,33115.87969653179,10000000,Free,0.0,Everyone,Role Playing;Action & Adventure,"May 30, 2018",Varies with device,Varies with device
Fuzzy Seasons: Animal Forest,FAMILY,4.8,12137,64512.0,100000,Free,0.0,Everyone 10+,Simulation;Pretend Play,"August 6, 2018",149,4.1 and up
Montessori Preschool,FAMILY,3.9,237,26624.0,100000,Free,0.0,Everyone,Education;Education,"July 12, 2018",1.7.2,4.1 and up
Kids Corner: Interactive Tales and Games for kids,FAMILY,4.5,6404,47104.0,500000,Free,0.0,Everyone,Educational;Brain Games,"July 16, 2018",1.8.3,4.1 and up
Cutie Cubies,FAMILY,4.4,6356,84992.0,500000,Free,0.0,Everyone,Puzzle;Creativity,"July 4, 2018",1.180702,4.1 and up
My Little Princess : Stores,FAMILY,4.3,169,61440.0,5000,Paid,2.99,Everyone,Educational;Pretend Play,"May 25, 2018",1.08,4.1 and up
Sago Mini Big City,FAMILY,4.2,8,45056.0,1000,Paid,3.99,Everyone,Education;Pretend Play,"July 9, 2018",1.1,4.4 and up
Pinkalicious Party,FAMILY,3.0,2,83968.0,500,Paid,2.99,Everyone,Educational;Creativity,"June 25, 2018",1.5.0,4.1 and up
ROBLOX,FAMILY,4.5,4450855,68608.0,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
PJ Masks: Moonlight Heroes,FAMILY,4.4,86961,101376.0,10000000,Free,0.0,Everyone,Casual;Action & Adventure,"June 5, 2018",2.0.1,4.0.3 and up
Minion Rush: Despicable Me Official Game,FAMILY,4.5,10216997,33115.87969653179,100000000,Free,0.0,Everyone 10+,Casual;Action & Adventure,"July 12, 2018",Varies with device,Varies with device
Dog Run - Pet Dog Simulator,FAMILY,4.7,48701,24576.0,10000000,Free,0.0,Everyone,Simulation;Action & Adventure,"May 22, 2018",1.4.12,4.1 and up
Moana Island Life,FAMILY,4.1,15246,79872.0,1000000,Free,0.0,Everyone,Simulation;Action & Adventure,"July 12, 2017",3.2.473.202,4.0 and up
Hot Wheels: Race Off,FAMILY,4.5,520654,33115.87969653179,10000000,Free,0.0,Everyone,Racing;Action & Adventure,"June 28, 2018",Varies with device,4.4 and up
Basketball FRVR - Shoot the Hoop and Slam Dunk!,FAMILY,4.5,4076,33115.87969653179,100000,Free,0.0,Everyone,Sports;Action & Adventure,"August 1, 2018",1.3.3,4.1 and up
Farming Simulator 14,FAMILY,4.5,530904,52224.0,10000000,Free,0.0,Everyone,Simulation;Action & Adventure,"July 17, 2017",1.4.4,2.3.3 and up
My Oasis - Calming and Relaxing Idle Clicker Game,FAMILY,4.6,106750,96256.0,1000000,Free,0.0,Everyone,Simulation;Action & Adventure,"June 29, 2018",1.221,4.1 and up
My Little Pony Rainbow Runners,FAMILY,4.3,33785,16384.0,5000000,Free,0.0,Everyone,Casual;Action & Adventure,"December 20, 2017",1.3,4.1 and up
Extreme Racing 2 - Real driving RC cars game!,FAMILY,4.3,4207,95232.0,500000,Free,0.0,Everyone,Racing;Action & Adventure,"August 31, 2017",1.1.9,4.1 and up
Cars: Lightning League,FAMILY,4.5,58795,78848.0,10000000,Free,0.0,Everyone,Racing;Action & Adventure,"May 21, 2018",1.6,4.0.3 and up
Little Panda Run,FAMILY,4.2,3235,32768.0,1000000,Free,0.0,Everyone,Educational;Action & Adventure,"June 20, 2018",8.25.10.00,4.0.3 and up
Snoopy's Town Tale - City Building Simulator,FAMILY,4.2,47031,59392.0,1000000,Free,0.0,Everyone,Simulation;Action & Adventure,"July 30, 2018",3.2.4,4.4 and up
Car Racing game for Kids - Beepzz Dogs 🐕,FAMILY,4.4,131,49152.0,100000,Free,0.0,Everyone,Racing;Action & Adventure,"June 13, 2018",1.1.1,4.2 and up
Pony Friends 🦄 - Beepzz racing game for kids,FAMILY,4.5,114,70656.0,50000,Free,0.0,Everyone,Racing;Action & Adventure,"June 13, 2018",1.4.3,4.2 and up
LEGO® Juniors Create & Cruise,FAMILY,4.1,673203,74752.0,50000000,Free,0.0,Everyone,Educational;Action & Adventure,"January 19, 2018",6.7.5222,4.1 and up
Xtreme Racing 2018 - Jeep & 4x4 off road simulator,FAMILY,4.2,2178,101376.0,500000,Free,0.0,Everyone,Racing;Action & Adventure,"August 23, 2017",1.0.8,4.1 and up
Thomas & Friends: Go Go Thomas,FAMILY,4.1,175625,16384.0,10000000,Free,0.0,Everyone,Racing;Action & Adventure,"November 22, 2017",1.4,4.1 and up
Ninja Dash - Ronin Jump RPG,FAMILY,4.7,8508,55296.0,500000,Free,0.0,Everyone 10+,Arcade;Action & Adventure,"August 2, 2018",1.1.23,4.0.3 and up
Paw Patrol by ShuffleCards,FAMILY,4.3,3484,57344.0,1000000,Free,0.0,Everyone,Entertainment;Action & Adventure,"March 7, 2017",1.0.1,4.0 and up
Plants vs. Zombies™ Heroes,FAMILY,4.4,379415,69632.0,10000000,Free,0.0,Everyone,Casual;Action & Adventure,"June 26, 2018",1.28.01,4.1 and up
Transformers Rescue Bots: Disaster Dash,FAMILY,4.4,19245,25600.0,1000000,Free,0.0,Everyone,Casual;Action & Adventure,"March 28, 2018",1.3,4.1 and up
PAC-MAN Pop,FAMILY,4.3,24877,55296.0,5000000,Free,0.0,Everyone,Puzzle;Action & Adventure,"June 20, 2018",2.1.6579,4.1 and up
Monster Truck Driver & Racing,FAMILY,4.4,765,52224.0,1000000,Free,0.0,Everyone,Education;Action & Adventure,"January 19, 2017",1.0.9,2.3 and up
L.O.L. Surprise Ball Pop,FAMILY,4.3,10088,33115.87969653179,1000000,Free,0.0,Everyone,Casual;Action & Adventure,"March 8, 2018",Varies with device,4.1 and up
Strawberry Shortcake BerryRush,FAMILY,4.3,525552,49152.0,10000000,Free,0.0,Everyone,Action;Action & Adventure,"October 15, 2017",1.2.3,2.3 and up
Little Fire Station,FAMILY,4.2,3762,45056.0,1000000,Free,0.0,Everyone,Education;Action & Adventure,"July 2, 2018",1.47,4.3 and up
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,4.3,472584,93184.0,10000000,Free,0.0,Everyone,Simulation;Action & Adventure,"August 2, 2018",3.2.0h,4.0.3 and up
Turbo FAST,FAMILY,4.3,1329192,99328.0,50000000,Free,0.0,Everyone,Racing;Action & Adventure,"October 4, 2017",2.1.20,2.3.3 and up
My Little Pony: Harmony Quest,FAMILY,4.1,148295,26624.0,10000000,Free,0.0,Everyone,Casual;Action & Adventure,"March 5, 2018",1.6,4.1 and up
Transformers Rescue Bots: Hero Adventures,FAMILY,4.2,41273,16384.0,5000000,Free,0.0,Everyone,Adventure;Action & Adventure,"July 5, 2018",1.5,4.1 and up
Robots Vs Zombies: Transform To Race And Fight,FAMILY,4.5,278,33115.87969653179,100000,Free,0.0,Everyone,Racing;Action & Adventure,"July 11, 2018",3.49,4.2 and up
Equestria Girls,FAMILY,4.3,392596,54272.0,10000000,Free,0.0,Everyone,Role Playing;Action & Adventure,"July 22, 2016",37893,4.0 and up
DC Super Hero Girls™,FAMILY,4.3,43060,97280.0,5000000,Free,0.0,Everyone,Action;Action & Adventure,"June 29, 2018",2.8.0,4.0 and up
Disney Crossy Road,FAMILY,4.5,514088,84992.0,10000000,Free,0.0,Everyone,Arcade;Action & Adventure,"May 30, 2018",3.200.18289,4.4 and up
Touch Racing 2 - Mini RC Race,FAMILY,4.1,41867,79872.0,1000000,Free,0.0,Everyone,Racing;Action & Adventure,"May 18, 2017",1.4.2.1,2.3.3 and up
Toca Kitchen 2,FAMILY,4.5,1014846,57344.0,50000000,Free,0.0,Everyone,Educational;Pretend Play,"June 29, 2017",1.2.3-play,4.1 and up
Doctor Pets,FAMILY,4.2,23060,21504.0,1000000,Free,0.0,Everyone,Educational;Education,"July 26, 2018",1.19,4.1 and up
Supermarket – Game for Kids,FAMILY,4.4,112080,26624.0,10000000,Free,0.0,Everyone,Casual;Pretend Play,"July 26, 2018",1.24,4.1 and up
Supermarket Manager: Cashier Simulator Kids Games,FAMILY,4.0,15489,61440.0,1000000,Free,0.0,Everyone,Casual;Pretend Play,"October 11, 2017",2.4.9,4.0 and up
Kids Animals Jigsaw Puzzles 😄,FAMILY,4.1,51895,22528.0,10000000,Free,0.0,Everyone,Educational;Brain Games,"June 16, 2018",18.1,4.2 and up
DC Super Hero Girls™,FAMILY,4.3,43060,97280.0,5000000,Free,0.0,Everyone,Action;Action & Adventure,"June 29, 2018",2.8.0,4.0 and up
Strawberry Shortcake BerryRush,FAMILY,4.3,525552,49152.0,10000000,Free,0.0,Everyone,Action;Action & Adventure,"October 15, 2017",1.2.3,2.3 and up
Inside Out Thought Bubbles,FAMILY,4.4,623398,59392.0,10000000,Free,0.0,Everyone,Puzzle;Brain Games,"August 31, 2017",1.22.0,4.0.3 and up
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,4.3,472584,93184.0,10000000,Free,0.0,Everyone,Simulation;Action & Adventure,"August 2, 2018",3.2.0h,4.0.3 and up
Monster High™,FAMILY,4.1,66661,22528.0,5000000,Free,0.0,Everyone,Casual;Pretend Play,"February 2, 2018",5.2,4.1 and up
Cute Pet Puppies,FAMILY,4.0,10447,36864.0,1000000,Free,0.0,Everyone,Simulation;Action & Adventure,"February 18, 2016",1.0.4,2.3 and up
Frozen Free Fall,FAMILY,4.3,1574197,37888.0,50000000,Free,0.0,Everyone,Puzzle;Action & Adventure,"July 27, 2018",6.7.0,4.2 and up
Monster High™ Minis Mania,FAMILY,4.6,19170,71680.0,1000000,Free,0.0,Everyone,Strategy;Action & Adventure,"March 15, 2017",1.4.2,4.0.3 and up
Shopkins World!,FAMILY,4.3,169609,34816.0,10000000,Free,0.0,Everyone,Arcade;Action & Adventure,"June 13, 2018",3.6.1,4.1 and up
Monica Toy TV,FAMILY,4.7,6188,50176.0,500000,Free,0.0,Everyone 10+,Entertainment;Music & Video,"April 3, 2018",1.6.4,4.1 and up
Endless Numbers,FAMILY,4.4,2952,37888.0,500000,Free,0.0,Everyone,Education;Education,"June 19, 2018",1.2.0,5.1 and up
Toddler Learning Games - Little Kids Games,FAMILY,4.2,731,33115.87969653179,100000,Free,0.0,Everyone,Educational;Education,"July 28, 2018",3.7.2.7,4.2 and up
Sworkit Kids - Fitness Meets Fun,FAMILY,4.7,9856,56320.0,100000,Free,0.0,Everyone,Health & Fitness;Education,"February 2, 2016",1.1.1,4.0 and up
Earth to Luna! Watch and Play,FAMILY,3.9,10753,86016.0,1000000,Free,0.0,Everyone,Educational;Education,"July 23, 2018",2.5.6,4.1 and up
Nancy Drew Codes and Clues,FAMILY,4.1,154,16384.0,10000,Free,0.0,Everyone,Educational;Education,"January 13, 2017",2.0.0,4.1 and up
Masha and the Bear Child Games,FAMILY,4.1,288523,94208.0,10000000,Free,0.0,Everyone,Adventure;Education,"May 8, 2018",2.7.4,4.0 and up
codeSpark Academy & The Foos,FAMILY,4.1,4522,58368.0,500000,Free,0.0,Everyone,Educational;Education,"June 21, 2018",2.19.01,4.1 and up
Toca Builders,FAMILY,4.2,3328,33115.87969653179,100000,Paid,3.99,Everyone,Education;Creativity,"July 13, 2017",Varies with device,Varies with device
Toca Life: City,FAMILY,4.7,31100,24576.0,500000,Paid,3.99,Everyone,Education;Pretend Play,"July 6, 2018",1.5-play,4.4 and up
My Little Work – Garage,FAMILY,4.3,560,45056.0,10000,Paid,3.99,Everyone,Casual;Education,"June 17, 2015",2.0.1,2.3 and up
"Alizay, pirate girl",FAMILY,4.5,197,11264.0,1000,Paid,2.99,Everyone,Casual;Action & Adventure,"March 23, 2017",4.0.2,2.3 and up
Word Search Games in english,FAMILY,4.3,63186,16384.0,10000000,Free,0.0,Everyone,Puzzle;Brain Games,"July 12, 2018",7.5,4.0.3 and up
Chess Free,FAMILY,4.3,23772,17408.0,5000000,Free,0.0,Everyone,Board;Brain Games,"August 2, 2017",1.15.3028.0,2.3 and up
Tic Tac Toe,FAMILY,4.1,6007,18432.0,1000000,Free,0.0,Everyone,Board;Action & Adventure,"July 3, 2017",1.6.3028.0,2.3 and up
Dominos Game ✔️,FAMILY,4.1,2903,16384.0,1000000,Free,0.0,Everyone,Board;Brain Games,"July 5, 2018",5.2,4.1 and up
Checkers ✔️,FAMILY,4.1,3617,19456.0,1000000,Free,0.0,Everyone,Board;Brain Games,"July 24, 2018",4.0.2,4.1 and up
Chess for Kids - Play & Learn,FAMILY,4.1,3234,48128.0,100000,Free,0.0,Everyone,Puzzle;Brain Games,"May 15, 2018",2.2.3,4.1 and up
Block Puzzle : Night in Egypt,FAMILY,4.4,276,16384.0,50000,Free,0.0,Everyone,Puzzle;Brain Games,"September 12, 2017",1.2.16,2.3 and up
Mosaic puzzles,FAMILY,4.4,1595,14336.0,500000,Free,0.0,Everyone,Puzzle;Brain Games,"July 4, 2018",2.8,4.0.3 and up
Chess School for Beginners,FAMILY,4.3,879,33115.87969653179,100000,Free,0.0,Everyone,Board;Brain Games,"May 22, 2018",1.1.0,4.1 and up
RISK: Global Domination,FAMILY,4.0,68559,76800.0,5000000,Free,0.0,Everyone,Board;Action & Adventure,"July 31, 2018",1.19.56.434,4.4 and up
Pino chess,FAMILY,4.8,61,25600.0,1000,Free,0.0,Everyone,Casual;Brain Games,"January 26, 2017",0.1.0,4.0 and up
Children Educational Game Full,FAMILY,4.7,30,33115.87969653179,1000,Paid,7.49,Everyone,Educational;Education,"May 16, 2018",Varies with device,Varies with device
All-in-One Mahjong 3 FREE,FAMILY,4.5,566,17408.0,50000,Free,0.0,Everyone,Board;Brain Games,"June 13, 2018",20180609,4.0 and up
All-in-One Mahjong 3,FAMILY,4.4,38,16384.0,100,Paid,0.99,Everyone,Board;Brain Games,"June 14, 2018",20180609,4.0 and up
World Racers family board game,FAMILY,4.8,4,43008.0,100,Paid,0.99,Everyone,Board;Pretend Play,"September 3, 2015",1.1,5.1 and up
SweetLand — Family Board Game,FAMILY,4.2,38,48128.0,1000,Paid,0.99,Everyone,Casual;Pretend Play,"November 14, 2014",1.2,2.3.3 and up
Steam: Rails to Riches,FAMILY,4.2,214,68608.0,5000,Paid,4.99,Everyone,Board;Brain Games,"December 13, 2017",3.3.1,4.1 and up
Whoowasit? - Best kids game!,FAMILY,4.0,248,26624.0,5000,Paid,2.99,Everyone,Board;Action & Adventure,"July 24, 2018",1.6,4.1 and up
Lanterns: The Harvest Festival,FAMILY,4.7,185,73728.0,1000,Paid,4.99,Everyone,Board;Brain Games,"May 1, 2018",1.16.5,4.1 and up
Tsuro - The Game of the Path,FAMILY,4.7,2195,37888.0,10000,Paid,2.99,Everyone,Board;Brain Games,"August 2, 2016",1.3.3,2.3 and up
Chess and Mate,FAMILY,4.5,359,17408.0,5000,Paid,4.99,Everyone,Board;Brain Games,"August 12, 2015",2.0.5,2.3 and up
Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,19456.0,10000000,Free,0.0,Everyone,Casual;Music & Video,"July 6, 2018",18.2,4.0.3 and up
Sounds for Toddlers FREE,FAMILY,4.4,6190,23552.0,1000000,Free,0.0,Everyone,Educational;Education,"August 24, 2015",1.7.1,4.0 and up
Elmo Calls by Sesame Street,FAMILY,3.9,6903,25600.0,1000000,Free,0.0,Everyone,Educational;Pretend Play,"January 31, 2018",2.0.7,2.3 and up
Sago Mini Friends,FAMILY,4.4,13155,84992.0,1000000,Free,0.0,Everyone,Education;Pretend Play,"June 16, 2016",1.3,4.0.3 and up
Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,96256.0,100000,Free,0.0,Everyone,Education;Education,"July 11, 2018",1.0,4.2 and up
Tee and Mo Bath Time Free,FAMILY,3.6,418,99328.0,100000,Free,0.0,Everyone,Educational;Education,"November 7, 2016",1.0.3,4.0.3 and up
Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,37888.0,100000,Free,0.0,Everyone,Education;Music & Video,"May 22, 2013",1.0,2.2 and up
TO-FU Oh!SUSHI,FAMILY,4.1,59917,94208.0,5000000,Free,0.0,Everyone,Education;Pretend Play,"July 31, 2018",2.3,4.4 and up
DreamWorks Friends,FAMILY,3.6,1042,49152.0,100000,Free,0.0,Everyone,Role Playing;Pretend Play,"August 4, 2017",2.5,4.3 and up
Avokiddo Emotions,FAMILY,4.6,73,12288.0,1000,Paid,2.99,Everyone,Education;Pretend Play,"May 21, 2018",1.7.0,4.0.3 and up
Nighty Night Circus,FAMILY,4.3,382,15360.0,10000,Paid,2.99,Everyone,Education;Action & Adventure,"March 7, 2017",2.6,2.3 and up
Sago Mini Babies,FAMILY,4.5,253,84992.0,10000,Paid,3.99,Everyone,Education;Pretend Play,"October 28, 2016",1.1,4.0.3 and up
Kids Balloon Pop Game Free 🎈,FAMILY,4.1,38021,19456.0,10000000,Free,0.0,Everyone,Casual;Music & Video,"July 6, 2018",18.2,4.0.3 and up
Sounds for Toddlers FREE,FAMILY,4.4,6190,23552.0,1000000,Free,0.0,Everyone,Educational;Education,"August 24, 2015",1.7.1,4.0 and up
Elmo Calls by Sesame Street,FAMILY,3.9,6903,25600.0,1000000,Free,0.0,Everyone,Educational;Pretend Play,"January 31, 2018",2.0.7,2.3 and up
Sago Mini Friends,FAMILY,4.4,13155,84992.0,1000000,Free,0.0,Everyone,Education;Pretend Play,"June 16, 2016",1.3,4.0.3 and up
Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496,96256.0,100000,Free,0.0,Everyone,Education;Education,"July 11, 2018",1.0,4.2 and up
Tee and Mo Bath Time Free,FAMILY,3.6,418,99328.0,100000,Free,0.0,Everyone,Educational;Education,"November 7, 2016",1.0.3,4.0.3 and up
Bita and the Animals - Pelos Ares,FAMILY,4.4,1160,37888.0,100000,Free,0.0,Everyone,Education;Music & Video,"May 22, 2013",1.0,2.2 and up
TO-FU Oh!SUSHI,FAMILY,4.1,59917,94208.0,5000000,Free,0.0,Everyone,Education;Pretend Play,"July 31, 2018",2.3,4.4 and up
DreamWorks Friends,FAMILY,3.6,1042,49152.0,100000,Free,0.0,Everyone,Role Playing;Pretend Play,"August 4, 2017",2.5,4.3 and up
Avokiddo Emotions,FAMILY,4.6,73,12288.0,1000,Paid,2.99,Everyone,Education;Pretend Play,"May 21, 2018",1.7.0,4.0.3 and up
Nighty Night Circus,FAMILY,4.3,382,15360.0,10000,Paid,2.99,Everyone,Education;Action & Adventure,"March 7, 2017",2.6,2.3 and up
Sago Mini Babies,FAMILY,4.5,253,84992.0,10000,Paid,3.99,Everyone,Education;Pretend Play,"October 28, 2016",1.1,4.0.3 and up
ROBLOX,FAMILY,4.5,4450890,68608.0,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up
PlayKids - Educational cartoons and games for kids,FAMILY,4.1,182173,33115.87969653179,10000000,Free,0.0,Everyone,Entertainment;Music & Video,"July 30, 2018",Varies with device,Varies with device
YouTube Kids,FAMILY,4.5,470713,33115.87969653179,50000000,Free,0.0,Everyone,Entertainment;Music & Video,"August 3, 2018",3.43.3,4.1 and up
Fun Kid Racing - Motocross,FAMILY,4.1,59729,33115.87969653179,10000000,Free,0.0,Everyone,Racing;Action & Adventure,"June 27, 2018",3.46,4.2 and up
Barbie Life™,FAMILY,3.9,133117,64512.0,5000000,Free,0.0,Everyone,Casual;Pretend Play,"July 12, 2018",2.6,4.1 and up
Baby Panda Care,FAMILY,4.2,108795,50176.0,10000000,Free,0.0,Everyone,Educational;Pretend Play,"June 15, 2018",8.25.10.00,4.0.3 and up
Palace Pets in Whisker Haven,FAMILY,4.1,47213,14336.0,5000000,Free,0.0,Everyone,Entertainment;Pretend Play,"December 9, 2017",1.8,4.2 and up
Sweet Baby Girl - Dream House and Play Time,FAMILY,3.9,95537,59392.0,10000000,Free,0.0,Everyone,Educational;Education,"July 13, 2018",2.2.54,4.4 and up
Monster High™,FAMILY,4.1,66660,22528.0,5000000,Free,0.0,Everyone,Casual;Pretend Play,"February 2, 2018",5.2,4.1 and up
Hello Kitty Lunchbox,FAMILY,4.2,51838,15360.0,5000000,Free,0.0,Everyone,Casual;Creativity,"November 21, 2017",1.6,4.1 and up
Duolingo: Learn Languages Free,FAMILY,4.7,6294397,33115.87969653179,100000000,Free,0.0,Everyone,Education;Education,"August 1, 2018",Varies with device,Varies with device
Sweet Baby Girl Newborn Baby,FAMILY,3.8,36028,51200.0,5000000,Free,0.0,Everyone,Educational;Education,"July 2, 2018",1.3.51,4.4 and up
COOKING MAMA Let's Cook!,FAMILY,4.3,528745,60416.0,10000000,Free,0.0,Everyone,Educational;Pretend Play,"July 26, 2018",1.38.0,4.1 and up
Shopkins World!,FAMILY,4.3,169609,34816.0,10000000,Free,0.0,Everyone,Arcade;Action & Adventure,"June 13, 2018",3.6.1,4.1 and up
DisneyNOW – TV Shows & Games,FAMILY,4.3,82471,33115.87969653179,5000000,Free,0.0,Everyone,Entertainment;Music & Video,"July 5, 2018",Varies with device,4.4 and up
Ever After High™ Charmed Style,FAMILY,3.9,44062,55296.0,1000000,Free,0.0,Everyone,Casual;Pretend Play,"December 30, 2016",1.3,4.0.3 and up
Equestria Girls,FAMILY,4.3,392596,54272.0,10000000,Free,0.0,Everyone,Role Playing;Action & Adventure,"July 22, 2016",37893,4.0 and up
Fun Kid Racing,FAMILY,4.0,79667,33115.87969653179,10000000,Free,0.0,Everyone,Racing;Action & Adventure,"August 3, 2018",3.52,4.2 and up
Learn to Read with Tommy Turtle,FAMILY,4.0,20763,33115.87969653179,5000000,Free,0.0,Everyone,Educational;Education,"March 6, 2018",3.6.17,2.3 and up
Frozen Free Fall,FAMILY,4.3,1574204,37888.0,50000000,Free,0.0,Everyone,Puzzle;Action & Adventure,"July 27, 2018",6.7.0,4.2 and up
Nick,FAMILY,4.2,123322,25600.0,10000000,Free,0.0,Everyone 10+,Entertainment;Music & Video,"January 24, 2018",2.0.8,4.4 and up
Thomas & Friends: Race On!,FAMILY,4.1,29319,26624.0,5000000,Free,0.0,Everyone,Casual;Action & Adventure,"May 18, 2018",2.4,4.4 and up
Mad Libs,FAMILY,4.0,8126,62464.0,1000000,Free,0.0,Everyone,Entertainment;Brain Games,"July 31, 2018",1.1.1,6.0 and up
Inside Out Thought Bubbles,FAMILY,4.4,623398,59392.0,10000000,Free,0.0,Everyone,Puzzle;Brain Games,"August 31, 2017",1.22.0,4.0.3 and up
ABCmouse.com,FAMILY,4.3,50887,93184.0,5000000,Free,0.0,Everyone,Education;Education,"July 3, 2018",7.2.0,4.4 and up
My Little Pony Celebration,FAMILY,4.3,63160,17408.0,1000000,Free,0.0,Everyone,Simulation;Pretend Play,"July 22, 2016",1.0.0,2.3 and up
Sago Mini Friends,FAMILY,4.4,13155,84992.0,1000000,Free,0.0,Everyone,Education;Pretend Play,"June 16, 2016",1.3,4.0.3 and up
Thomas & Friends: Delivery,FAMILY,4.2,28737,17408.0,1000000,Free,0.0,Everyone,Casual;Action & Adventure,"February 5, 2016",1.0,2.3 and up
School of Dragons,FAMILY,4.1,530792,33115.87969653179,10000000,Free,0.0,Everyone,Role Playing;Action & Adventure,"May 30, 2018",Varies with device,Varies with device
Nasty Goats,FAMILY,4.3,45579,65536.0,1000000,Free,0.0,Everyone,Arcade;Action & Adventure,"April 14, 2016",1.1.0,4.0 and up
Starfall Free & Member,FAMILY,4.2,19720,41984.0,1000000,Free,0.0,Everyone,Education;Education,"November 7, 2017",1.35.23,4.0 and up
Animal Jam - Play Wild!,FAMILY,4.6,361970,59392.0,5000000,Free,0.0,Everyone,Casual;Pretend Play,"August 2, 2018",28.0.14,4.1 and up
Video Editor,FAMILY,4.1,159619,23552.0,5000000,Free,0.0,Everyone,Video Players & Editors;Creativity,"July 17, 2018",6.14.091,4.3 and up
Real Racing 3,FAMILY,4.5,354384,72704.0,10000000,Free,0.0,Everyone,Racing;Action & Adventure,"July 2, 2018",6.4.0,4.1 and up
Peak – Brain Games & Training,FAMILY,4.4,272321,33115.87969653179,10000000,Free,0.0,Everyone,Education;Brain Games,"August 3, 2018",3.14.15,5.0 and up
Minecraft,FAMILY,4.5,2376564,33115.87969653179,10000000,Paid,6.99,Everyone 10+,Arcade;Action & Adventure,"July 24, 2018",1.5.2.1,Varies with device
Card Wars - Adventure Time,FAMILY,4.3,129603,23552.0,1000000,Paid,2.99,Everyone 10+,Card;Action & Adventure,"February 11, 2016",1.11.0,2.3.3 and up
Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12288.0,100000,Paid,9.0,Everyone,Medical,"July 16, 2018",2.0.7,4.0 and up
iBP Blood Pressure,MEDICAL,4.4,578,704.0,10000,Paid,0.99,Everyone,Medical,"November 30, 2014",7.0.1,2.2 and up
ASCCP Mobile,MEDICAL,4.5,63,25600.0,10000,Paid,9.99,Everyone,Medical,"October 3, 2016",2.1.1,2.2 and up
Journal Club: Medicine,MEDICAL,4.8,216,33115.87969653179,10000,Paid,6.99,Everyone,Medical,"June 17, 2017",Varies with device,Varies with device
